subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial19, 11, Leonardo DiCaprio, ID11_IM02.bmp, (300, 300), Patrick Dempsey, (0, -400), Orlando Bloom, (-550, -100), Robert Pattinson, (-300, 300), Hugh Jackman, (550, -100), Leonardo DiCaprio, [211. 267.], 1, 4.7113727000541985
sub-09, trial47, 03, Brad Pitt, ID03_IM04.bmp, (300, 300), Ben Stiller, (-300, 300), Leonardo DiCaprio, (-550, -100), Robert Pattinson, (550, -100), Daniel Craig, (0, -400), idk, [-8. 39.], 0, 0.4166703999508172
sub-09, trial40, 06, Elijah Wood, ID06_IM01.bmp, (-300, 300), Daniel Radcliffe, (550, -100), Robert Downey Jr, (0, -400), Hugh Jackman, (-550, -100), Patrick Dempsey, (300, 300), Elijah Wood, [-258.  288.], 1, 1.1500587000045925
sub-09, trial34, 07, George Clooney, ID07_IM01.bmp, (0, -400), Daniel Radcliffe, (-550, -100), Daniel Craig, (550, -100), Hugh Jackman, (300, 300), Robert Pattinson, (-300, 300), George Clooney, [  42. -378.], 1, 1.8860705001279712
sub-09, trial4, 17, Ryan Gosling, ID17_IM01.bmp, (-300, 300), Hugh Jackman, (-550, -100), Daniel Radcliffe, (300, 300), Robert Pattinson, (550, -100), Ben Affleck, (0, -400), familiar face, [ 55. -96.], 1, 2.1137516000308096
sub-09, trial6, 02, Ben Stiller, ID02_IM03.bmp, (550, -100), Robert Pattinson, (-300, 300), George Clooney, (0, -400), Daniel Craig, (-550, -100), Hugh Jackman, (300, 300), Ben Stiller, [ 402. -117.], 1, 1.3304904999677092
sub-09, trial28, 07, George Clooney, ID07_IM04.bmp, (-550, -100), Ben Stiller, (550, -100), Robert Downey Jr, (-300, 300), Orlando Bloom, (300, 300), Ryan Reynolds, (0, -400), George Clooney, [-539. -134.], 1, 0.851112199947238
sub-09, trial29, 01, Ben Affleck, ID01_IM04.bmp, (-550, -100), Brad Pitt, (550, -100), Ryan Gosling, (-300, 300), Ben Stiller, (300, 300), Leonardo DiCaprio, (0, -400), familiar face, [  45. -130.], 1, 2.303327800007537
sub-09, trial71, 11, Leonardo DiCaprio, ID11_IM03.bmp, (550, -100), Ben Affleck, (0, -400), George Clooney, (-550, -100), Matt Damon, (300, 300), Ryan Reynolds, (-300, 300), Leonardo DiCaprio, [ 486. -100.], 1, 1.1773508000187576
sub-09, trial3, 13, Orlando Bloom, ID13_IM02.bmp, (300, 300), Keanu Reeves, (0, -400), Daniel Radcliffe, (-550, -100), Ryan Reynolds, (-300, 300), Matt Damon, (550, -100), Orlando Bloom, [169. 286.], 1, 2.224081400083378
sub-09, trial61, 08, Hugh Jackman, ID08_IM04.bmp, (-300, 300), Robert Downey Jr, (550, -100), Ben Stiller, (-550, -100), Brad Pitt, (0, -400), Ryan Gosling, (300, 300), familiar face, [  70. -110.], 1, 1.028463700087741
sub-09, trial59, 17, Ryan Gosling, ID17_IM04.bmp, (-550, -100), Patrick Dempsey, (-300, 300), Daniel Craig, (0, -400), Justin Timberlake, (300, 300), Ryan Reynolds, (550, -100), familiar face, [  50. -108.], 1, 1.0353561001829803
sub-09, trial45, 15, Robert Downey Jr, ID15_IM04.bmp, (300, 300), Ryan Gosling, (-550, -100), Keanu Reeves, (550, -100), Patrick Dempsey, (0, -400), Ben Stiller, (-300, 300), Robert Downey Jr, [174. 271.], 1, 2.0874592000618577
sub-09, trial31, 11, Leonardo DiCaprio, ID11_IM01.bmp, (550, -100), George Clooney, (-550, -100), Robert Pattinson, (300, 300), Matt Damon, (-300, 300), Justin Timberlake, (0, -400), Leonardo DiCaprio, [509. -69.], 1, 1.2565673999488354
sub-09, trial16, 13, Orlando Bloom, ID13_IM01.bmp, (0, -400), Patrick Dempsey, (-300, 300), Robert Pattinson, (-550, -100), Ryan Gosling, (300, 300), Keanu Reeves, (550, -100), Orlando Bloom, [ 104. -397.], 1, 1.3324631999712437
sub-09, trial21, 10, Keanu Reeves, ID10_IM02.bmp, (-300, 300), Brad Pitt, (300, 300), George Clooney, (-550, -100), Matt Damon, (550, -100), Daniel Radcliffe, (0, -400), Keanu Reeves, [-280.  277.], 1, 1.612920500105247
sub-09, trial46, 14, Patrick Dempsey, ID14_IM01.bmp, (0, -400), Justin Timberlake, (-550, -100), Daniel Radcliffe, (550, -100), Keanu Reeves, (300, 300), George Clooney, (-300, 300), familiar face, [  41. -149.], 1, 1.3948635999113321
sub-09, trial27, 04, Daniel Craig, ID04_IM01.bmp, (-300, 300), George Clooney, (0, -400), Robert Pattinson, (-550, -100), Ben Stiller, (300, 300), Orlando Bloom, (550, -100), familiar face, [  34. -131.], 1, 0.3528488001320511
sub-09, trial72, 09, Justin Timberlake, ID09_IM04.bmp, (300, 300), Brad Pitt, (-300, 300), Patrick Dempsey, (-550, -100), Ben Affleck, (0, -400), Keanu Reeves, (550, -100), Justin Timberlake, [175. 296.], 1, 2.0886962998192757
sub-09, trial25, 04, Daniel Craig, ID04_IM04.bmp, (-550, -100), Orlando Bloom, (300, 300), Ben Affleck, (0, -400), Ryan Gosling, (-300, 300), Leonardo DiCaprio, (550, -100), familiar face, [ 64. -94.], 1, 0.8916960000060499
sub-09, trial70, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Brad Pitt, (-300, 300), Justin Timberlake, (550, -100), Ryan Reynolds, (300, 300), Ben Affleck, (0, -400), familiar face, [ 55. -86.], 1, 0.885824500117451
sub-09, trial36, 09, Justin Timberlake, ID09_IM02.bmp, (0, -400), Hugh Jackman, (-300, 300), Daniel Radcliffe, (550, -100), George Clooney, (-550, -100), Ryan Gosling, (300, 300), Justin Timberlake, [  51. -428.], 1, 2.1822364998515695
sub-09, trial20, 08, Hugh Jackman, ID08_IM01.bmp, (-550, -100), Keanu Reeves, (550, -100), Matt Damon, (-300, 300), Robert Downey Jr, (300, 300), Robert Pattinson, (0, -400), familiar face, [ -18. -101.], 1, 1.1734335999935865
sub-09, trial68, 18, Ryan Reynolds, ID18_IM02.bmp, (300, 300), Ryan Gosling, (550, -100), Keanu Reeves, (-550, -100), Brad Pitt, (-300, 300), Elijah Wood, (0, -400), familiar face, [ -38. -155.], 1, 0.7887158000376076
sub-09, trial14, 10, Keanu Reeves, ID10_IM04.bmp, (0, -400), Ben Affleck, (-300, 300), Brad Pitt, (550, -100), Ryan Gosling, (-550, -100), Matt Damon, (300, 300), Keanu Reeves, [ 108. -368.], 1, 1.5466843999456614
sub-09, trial63, 14, Patrick Dempsey, ID14_IM03.bmp, (550, -100), Daniel Radcliffe, (-300, 300), Hugh Jackman, (-550, -100), Leonardo DiCaprio, (300, 300), Matt Damon, (0, -400), familiar face, [  36. -122.], 1, 0.8674610999878496
sub-09, trial32, 16, Robert Pattinson, ID16_IM03.bmp, (300, 300), Patrick Dempsey, (550, -100), Brad Pitt, (-550, -100), George Clooney, (-300, 300), Justin Timberlake, (0, -400), Robert Pattinson, [240. 287.], 1, 1.806039100047201
sub-09, trial69, 17, Ryan Gosling, ID17_IM02.bmp, (300, 300), Patrick Dempsey, (0, -400), Justin Timberlake, (-550, -100), Daniel Craig, (-300, 300), Robert Downey Jr, (550, -100), familiar face, [  22. -154.], 1, 0.7639250999782234
sub-09, trial44, 03, Brad Pitt, ID03_IM02.bmp, (0, -400), Matt Damon, (-550, -100), Ben Affleck, (550, -100), Ben Stiller, (300, 300), Keanu Reeves, (-300, 300), familiar face, [  63. -115.], 1, 0.6843058997765183
sub-09, trial26, 08, Hugh Jackman, ID08_IM02.bmp, (-550, -100), Robert Downey Jr, (0, -400), Daniel Craig, (300, 300), Matt Damon, (-300, 300), Justin Timberlake, (550, -100), familiar face, [  63. -115.], 1, 0.32452729996293783
sub-09, trial37, 14, Patrick Dempsey, ID14_IM02.bmp, (0, -400), Brad Pitt, (300, 300), Robert Downey Jr, (-550, -100), Robert Pattinson, (-300, 300), George Clooney, (550, -100), familiar face, [  63. -115.], 1, 0.3094120000023395
sub-09, trial23, 12, Matt Damon, ID12_IM01.bmp, (300, 300), Patrick Dempsey, (-300, 300), Brad Pitt, (-550, -100), Daniel Radcliffe, (0, -400), Hugh Jackman, (550, -100), Matt Damon, [214. 267.], 1, 1.5526732001453638
sub-09, trial66, 02, Ben Stiller, ID02_IM02.bmp, (550, -100), George Clooney, (-300, 300), Robert Pattinson, (0, -400), Ryan Reynolds, (300, 300), Ben Affleck, (-550, -100), Ben Stiller, [460. -99.], 1, 1.536145000020042
sub-09, trial1, 12, Matt Damon, ID12_IM04.bmp, (300, 300), Justin Timberlake, (550, -100), Robert Downey Jr, (-550, -100), George Clooney, (-300, 300), Ben Affleck, (0, -400), Matt Damon, [224. 335.], 1, 0.7126953999977559
sub-09, trial17, 17, Ryan Gosling, ID17_IM03.bmp, (550, -100), Ben Stiller, (300, 300), Orlando Bloom, (-550, -100), Justin Timberlake, (-300, 300), Hugh Jackman, (0, -400), familiar face, [ 71. -98.], 1, 0.5138771999627352
sub-09, trial65, 18, Ryan Reynolds, ID18_IM04.bmp, (-300, 300), Robert Pattinson, (550, -100), Keanu Reeves, (300, 300), Hugh Jackman, (-550, -100), George Clooney, (0, -400), familiar face, [ -38. -118.], 1, 0.6427278001792729
sub-09, trial30, 08, Hugh Jackman, ID08_IM03.bmp, (550, -100), Matt Damon, (-300, 300), Patrick Dempsey, (300, 300), Ryan Reynolds, (0, -400), Daniel Radcliffe, (-550, -100), familiar face, [  54. -104.], 1, 0.3429838998708874
sub-09, trial18, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Ben Affleck, (300, 300), Patrick Dempsey, (0, -400), Hugh Jackman, (-300, 300), Justin Timberlake, (-550, -100), Elijah Wood, [ 537. -114.], 1, 1.823657900094986
sub-09, trial39, 01, Ben Affleck, ID01_IM02.bmp, (550, -100), Leonardo DiCaprio, (300, 300), Patrick Dempsey, (-300, 300), Ryan Reynolds, (-550, -100), Keanu Reeves, (0, -400), familiar face, [  -1. -126.], 1, 0.7477317000739276
sub-09, trial2, 03, Brad Pitt, ID03_IM03.bmp, (0, -400), Keanu Reeves, (550, -100), Matt Damon, (300, 300), George Clooney, (-550, -100), Ben Affleck, (-300, 300), familiar face, [ 131. -108.], 1, 0.9498534000013024
sub-09, trial57, 07, George Clooney, ID07_IM02.bmp, (-300, 300), Ben Stiller, (300, 300), Keanu Reeves, (550, -100), Ben Affleck, (0, -400), Ryan Gosling, (-550, -100), George Clooney, [-179.  321.], 1, 1.1562196998856962
