subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial45, 15, Robert Downey Jr, ID15_IM03.bmp, (0, -400), Ben Affleck, (-300, 300), Keanu Reeves, (-550, -100), Matt Damon, (300, 300), Elijah Wood, (550, -100), familiar face, [ -44. -124.], 1, 4.026864800136536
sub-04, trial35, 06, Elijah Wood, ID06_IM04.bmp, (550, -100), Daniel Radcliffe, (300, 300), Matt Damon, (-300, 300), Patrick Dempsey, (0, -400), Hugh Jackman, (-550, -100), familiar face, [ -77. -129.], 1, 2.342517300043255
sub-04, trial54, 02, Ben Stiller, ID02_IM01.bmp, (-300, 300), Orlando Bloom, (300, 300), Elijah Wood, (550, -100), Ryan Gosling, (-550, -100), Hugh Jackman, (0, -400), familiar face, [ -93. -105.], 1, 2.5114723001606762
sub-04, trial72, 14, Patrick Dempsey, ID14_IM03.bmp, (300, 300), Ben Affleck, (550, -100), Orlando Bloom, (-300, 300), Matt Damon, (0, -400), Ben Stiller, (-550, -100), idk, [-40.  66.], 0, 1.5130806001834571
sub-04, trial6, 13, Orlando Bloom, ID13_IM02.bmp, (-550, -100), George Clooney, (0, -400), Ryan Gosling, (300, 300), Patrick Dempsey, (550, -100), Ryan Reynolds, (-300, 300), idk, [-68.  34.], 0, 1.4974690000526607
sub-04, trial40, 14, Patrick Dempsey, ID14_IM02.bmp, (0, -400), Ben Affleck, (300, 300), Hugh Jackman, (550, -100), Orlando Bloom, (-550, -100), Ben Stiller, (-300, 300), familiar face, [-145. -103.], 1, 1.6118549001403153
sub-04, trial9, 12, Matt Damon, ID12_IM02.bmp, (550, -100), Keanu Reeves, (0, -400), Elijah Wood, (-300, 300), Patrick Dempsey, (300, 300), Robert Pattinson, (-550, -100), Matt Damon, [457. -65.], 1, 1.7052275000605732
sub-04, trial70, 01, Ben Affleck, ID01_IM03.bmp, (300, 300), Justin Timberlake, (-300, 300), Daniel Radcliffe, (-550, -100), Brad Pitt, (550, -100), George Clooney, (0, -400), familiar face, [ 111. -113.], 1, 1.3716702000238001
sub-04, trial30, 11, Leonardo DiCaprio, ID11_IM04.bmp, (550, -100), Ben Stiller, (300, 300), Elijah Wood, (-550, -100), Ben Affleck, (-300, 300), Brad Pitt, (0, -400), Leonardo DiCaprio, [ 545. -136.], 1, 2.250224099960178
sub-04, trial26, 09, Justin Timberlake, ID09_IM04.bmp, (300, 300), Patrick Dempsey, (0, -400), George Clooney, (-300, 300), Leonardo DiCaprio, (-550, -100), Hugh Jackman, (550, -100), Justin Timberlake, [309. 298.], 1, 1.5353059000335634
sub-04, trial69, 01, Ben Affleck, ID01_IM04.bmp, (0, -400), Daniel Radcliffe, (-550, -100), Brad Pitt, (550, -100), Ryan Gosling, (-300, 300), Daniel Craig, (300, 300), Ryan Gosling, [-252.  318.], 0, 1.798941999906674
sub-04, trial25, 14, Patrick Dempsey, ID14_IM01.bmp, (-300, 300), Hugh Jackman, (300, 300), Robert Pattinson, (-550, -100), Keanu Reeves, (550, -100), Elijah Wood, (0, -400), familiar face, [ 26. -91.], 1, 2.00582420011051
sub-04, trial21, 14, Patrick Dempsey, ID14_IM04.bmp, (-300, 300), Daniel Craig, (-550, -100), Justin Timberlake, (0, -400), Robert Downey Jr, (550, -100), Ryan Gosling, (300, 300), familiar face, [ 27. -91.], 1, 0.6344949000049382
sub-04, trial12, 10, Keanu Reeves, ID10_IM04.bmp, (0, -400), Justin Timberlake, (550, -100), Daniel Radcliffe, (-550, -100), Robert Pattinson, (300, 300), George Clooney, (-300, 300), Keanu Reeves, [  77. -404.], 1, 3.494777499930933
sub-04, trial41, 03, Brad Pitt, ID03_IM04.bmp, (-300, 300), Keanu Reeves, (550, -100), Ben Affleck, (0, -400), Robert Pattinson, (-550, -100), Patrick Dempsey, (300, 300), Brad Pitt, [-216.  332.], 1, 4.040884600020945
sub-04, trial62, 04, Daniel Craig, ID04_IM01.bmp, (-300, 300), Robert Pattinson, (550, -100), Keanu Reeves, (0, -400), Ben Affleck, (300, 300), Elijah Wood, (-550, -100), familiar face, [ -86. -101.], 1, 12.509144200012088
sub-04, trial67, 02, Ben Stiller, ID02_IM02.bmp, (-550, -100), Ryan Gosling, (300, 300), Daniel Craig, (-300, 300), Ryan Reynolds, (550, -100), Orlando Bloom, (0, -400), idk, [-20.  19.], 0, 3.222586299991235
